run_id,original_record_id,error_category,pipeline_stage,error_details,timestamp,order_id,order_date,region,product,quantity,revenue
9b97209e,2879,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.497433,ORD002880,invalid_date,Central,Potato Chips 50g,46,19104.72
9b97209e,2881,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.497477,ORD002882,,North,Water Bottle 1L,37,8244.710000000001
9b97209e,2883,BUSINESS_RULE_VIOLATION,VALIDATION,Invalid date format; Negative revenue: -3520.7,2026-02-02 00:24:05.497530,ORD002884,invalid_date,Central,Biscuits 200g,10,-3520.7
9b97209e,2884,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.497576,ORD002885,invalid_date,Central,Mango Juice 1L,22,8453.939999999999
9b97209e,2898,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -7202.049999999999,2026-02-02 00:24:05.497623,ORD002899,2025-04-21 23:59:45.645053,South,Chicken Biryani Ready Meal,17,-7202.049999999999
9b97209e,2904,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.497670,ORD002905,2025-03-06 23:59:45.645053,,Tomato Ketchup 500g,45,12394.35
9b97209e,2910,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.497715,ORD002911,,West,Paneer Curry Ready Meal,33,2331.4500000000003
9b97209e,2916,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.497759,ORD002917,,South,Dal Tadka Ready Meal,44,11282.04
9b97209e,2920,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.497806,ORD002921,invalid_date,East,Potato Chips 50g,1,357.72
9b97209e,2923,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.497850,ORD002924,,South,Biscuits 200g,50,10423.5
9b97209e,2932,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.497899,ORD002933,2025-08-08 23:59:45.645053,,Yogurt 500g,16,6756.32
9b97209e,2942,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.497944,ORD002943,,East,Paneer Curry Ready Meal,33,12016.29
9b97209e,2952,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.497988,ORD002953,,East,Paneer Curry Ready Meal,34,15757.64
9b97209e,2970,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.498070,ORD002971,,West,Chili Sauce 250g,31,11704.36
9b97209e,2995,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -393.04; Invalid quantity: -4,2026-02-02 00:24:05.498189,ORD002996,2025-06-08 23:59:45.645053,South,Biscuits 200g,-4,-393.04
9b97209e,3009,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.498258,ORD003010,,East,Tomato Ketchup 500g,44,3992.56
9b97209e,3019,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.498318,ORD003020,invalid_date,Central,Yogurt 500g,39,10892.31
9b97209e,3023,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.498370,ORD003024,,South,Paneer 200g,19,8090.39
9b97209e,3026,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.498429,ORD003027,2025-11-14 23:59:45.645053,,Biscuits 200g,18,7893.18
9b97209e,3039,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.498503,ORD003040,,East,Yogurt 500g,24,11014.56
9b97209e,3046,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.498574,ORD003047,,South,Biscuits 200g,1,476.49
9b97209e,3052,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.498647,ORD003053,invalid_date,North,Mango Juice 1L,16,7402.56
9b97209e,3080,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.498788,ORD003081,,East,Mango Juice 1L,21,2406.6
9b97209e,3093,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.498925,ORD003094,,South,Cheese Spread 100g,20,349.79999999999995
9b97209e,3120,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.499013,ORD003121,invalid_date,East,Cola 500ml,1,454.4
9b97209e,3121,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.499102,ORD003122,invalid_date,East,Namkeen Mix 100g,41,13719.83
9b97209e,3129,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -4077.6; Invalid quantity: -10,2026-02-02 00:24:05.499192,ORD003130,2025-02-21 23:59:45.645053,West,Yogurt 500g,-10,-4077.6
9b97209e,3134,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.499274,ORD003135,,South,Soy Sauce 200ml,42,20170.08
9b97209e,3137,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -2753.52,2026-02-02 00:24:05.499346,ORD003138,2025-05-12 23:59:45.645053,North,Paneer Curry Ready Meal,44,-2753.52
9b97209e,3152,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.499418,ORD003153,,South,Potato Chips 50g,37,5051.61
9b97209e,3156,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.499487,ORD003157,,North,Cheese Spread 100g,9,3672.81
9b97209e,3163,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.499553,ORD003164,,South,Water Bottle 1L,16,649.44
9b97209e,3169,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.499619,ORD003170,,Central,Mango Juice 1L,31,7354.75
9b97209e,3171,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.499671,ORD003172,,North,Water Bottle 1L,24,1983.84
9b97209e,3176,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -3748.84,2026-02-02 00:24:05.499724,ORD003177,2026-01-13 23:59:45.645053,South,Tomato Ketchup 500g,37,-3748.84
9b97209e,3183,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -1964.5,2026-02-02 00:24:05.499783,ORD003184,2025-10-03 23:59:45.645053,North,Milk 1L,5,-1964.5
9b97209e,3196,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.499831,ORD003197,,North,Biscuits 200g,42,5546.52
9b97209e,3204,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -2466.96; Invalid quantity: -6,2026-02-02 00:24:05.499885,ORD003205,2025-12-30 23:59:45.645053,East,Yogurt 500g,-6,-2466.96
9b97209e,3208,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -1073.16; Invalid quantity: -6,2026-02-02 00:24:05.499938,ORD003209,2025-09-28 23:59:45.645053,Central,Namkeen Mix 100g,-6,-1073.16
9b97209e,3212,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -1190.34,2026-02-02 00:24:05.499987,ORD003213,2025-05-06 23:59:45.645053,West,Chili Sauce 250g,34,-1190.34
9b97209e,3222,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.500035,ORD003223,2025-12-26 23:59:45.645053,,Dal Tadka Ready Meal,2,203.6
9b97209e,3233,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.500090,ORD003234,,East,Soy Sauce 200ml,44,15913.92
9b97209e,3265,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.500138,ORD003266,,South,Mango Juice 1L,41,3170.53
9b97209e,3268,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.500182,ORD003269,,West,Water Bottle 1L,50,5149.0
9b97209e,3277,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.500229,ORD003278,invalid_date,North,Soy Sauce 200ml,16,1527.04
9b97209e,3278,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.500275,ORD003279,2025-10-14 23:59:45.645053,,Chili Sauce 250g,45,1919.7
9b97209e,3282,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.500327,ORD003283,,Central,Mango Juice 1L,49,22704.64
9b97209e,3303,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.500372,ORD003304,,East,Water Bottle 1L,14,4468.52
9b97209e,3306,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.500417,ORD003307,invalid_date,South,Soy Sauce 200ml,38,12106.419999999998
9b97209e,3312,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.500463,ORD003313,invalid_date,East,Dal Tadka Ready Meal,25,9007.0
9b97209e,3315,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.500507,ORD003316,,South,Mango Juice 1L,35,11891.25
9b97209e,3342,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.500553,ORD003343,invalid_date,North,Biscuits 200g,27,8959.95
9b97209e,3350,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.500600,ORD003351,2025-08-13 23:59:45.645053,,Paneer 200g,49,9067.94
9b97209e,3359,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -456.27; Invalid quantity: -3,2026-02-02 00:24:05.500647,ORD003360,2025-11-06 23:59:45.645053,West,Cheese Spread 100g,-3,-456.27
9b97209e,3361,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.500693,ORD003362,2026-01-27 23:59:45.645053,,Potato Chips 50g,4,1426.08
9b97209e,3366,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.500737,ORD003367,,North,Yogurt 500g,39,8588.97
9b97209e,3370,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.500782,ORD003371,invalid_date,West,Biscuits 200g,36,1953.36
9b97209e,3371,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -136.27; Invalid quantity: -1,2026-02-02 00:24:05.500836,ORD003372,2026-01-09 23:59:45.645053,North,Cola 500ml,-1,-136.27
9b97209e,3372,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.500902,ORD003373,invalid_date,East,Cola 500ml,7,109.48
9b97209e,3386,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.500963,ORD003387,,West,Potato Chips 50g,48,6487.68
9b97209e,3398,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.501027,ORD003399,invalid_date,North,Soy Sauce 200ml,37,13014.38
9b97209e,3402,DATA_FORMAT_ERROR,VALIDATION,Missing region; Missing order date,2026-02-02 00:24:05.501086,ORD003403,,,Mango Juice 1L,47,21125.09
9b97209e,3404,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.501149,ORD003405,invalid_date,East,Cheese Spread 100g,47,16665.73
9b97209e,3409,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.501209,ORD003410,,North,Cola 500ml,38,2164.1
9b97209e,3417,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -16533.18,2026-02-02 00:24:05.501272,ORD003418,2025-02-23 23:59:45.645053,East,Soy Sauce 200ml,34,-16533.18
9b97209e,3419,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -2668.3,2026-02-02 00:24:05.501336,ORD003420,2025-04-12 23:59:45.645053,West,Namkeen Mix 100g,10,-2668.3
9b97209e,3422,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.501396,ORD003423,,West,Chicken Biryani Ready Meal,12,4519.799999999999
9b97209e,3431,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.501460,ORD003078,2025-12-06 23:59:45.645053,,Chicken Biryani Ready Meal,32,10828.8
9b97209e,3437,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -202.96; Invalid quantity: -1,2026-02-02 00:24:05.501523,ORD003438,2025-06-30 23:59:45.645053,East,Paneer Curry Ready Meal,-1,-202.96
9b97209e,3442,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.501586,ORD003443,invalid_date,South,Cheese Spread 100g,19,5194.22
9b97209e,3451,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.501645,ORD003452,,South,Yogurt 500g,19,9380.68
9b97209e,3461,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.501709,ORD003462,invalid_date,East,Paneer Curry Ready Meal,34,9496.2
9b97209e,3474,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -15605.28,2026-02-02 00:24:05.501771,ORD003475,2025-10-25 23:59:45.645053,Central,Chili Sauce 250g,36,-15605.28
9b97209e,3480,BUSINESS_RULE_VIOLATION,VALIDATION,Missing order date; Negative revenue: -6690.0,2026-02-02 00:24:05.501844,ORD003481,,South,Milk 1L,24,-6690.0
9b97209e,3489,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.501939,ORD003490,invalid_date,North,Cola 500ml,20,5004.0
9b97209e,3512,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.502290,ORD003513,,Central,Cola 500ml,8,3625.04
9b97209e,3516,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.502529,ORD003517,2025-08-24 23:59:45.645053,,Chicken Biryani Ready Meal,28,4443.32
9b97209e,3521,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.502733,ORD003522,invalid_date,North,Chicken Biryani Ready Meal,25,1802.25
9b97209e,3524,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.502852,ORD003525,2025-12-18 23:59:45.645053,,Cheese Spread 100g,1,192.76
9b97209e,3561,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.502942,ORD003562,,Central,Yogurt 500g,34,10451.6
9b97209e,3577,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -297.54,2026-02-02 00:24:05.503042,ORD003578,2025-08-05 23:59:45.645053,Central,Cheese Spread 100g,3,-297.54
9b97209e,3578,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -1824.3; Invalid quantity: -6,2026-02-02 00:24:05.503134,ORD003579,2025-04-01 23:59:45.645053,North,Tomato Ketchup 500g,-6,-1824.3
9b97209e,3588,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.503221,ORD003589,,East,Biscuits 200g,29,13984.09
9b97209e,3592,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.503304,ORD003593,,Central,Mango Juice 1L,15,3436.05
9b97209e,3593,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.503359,ORD003594,,Central,Cheese Spread 100g,24,4240.32
9b97209e,3626,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -2415.28; Invalid quantity: -8,2026-02-02 00:24:05.503414,ORD003627,2025-05-11 23:59:45.645053,North,Biscuits 200g,-8,-2415.28
9b97209e,3633,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.503482,ORD003634,,South,Namkeen Mix 100g,44,18640.16
9b97209e,3634,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -2417.0; Invalid quantity: -10,2026-02-02 00:24:05.503538,ORD003635,2025-07-25 23:59:45.645053,East,Mango Juice 1L,-10,-2417.0
9b97209e,3640,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.503588,ORD003641,,East,Cheese Spread 100g,11,3378.32
9b97209e,3647,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.503642,ORD003648,invalid_date,South,Paneer 200g,40,18278.0
9b97209e,3655,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.503692,ORD003656,invalid_date,West,Mango Juice 1L,27,2486.16
9b97209e,3667,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.503740,ORD003668,invalid_date,South,Biscuits 200g,18,6850.8
9b97209e,3675,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -4384.4400000000005; Invalid quantity: -9,2026-02-02 00:24:05.503817,ORD003676,2025-02-23 23:59:45.645053,South,Yogurt 500g,-9,-4384.4400000000005
9b97209e,3679,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.503909,ORD003680,invalid_date,East,Water Bottle 1L,9,2118.42
9b97209e,3683,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.504023,ORD003684,,South,Mango Juice 1L,37,7949.08
9b97209e,3698,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.504137,ORD003699,invalid_date,East,Cheese Spread 100g,31,6411.42
9b97209e,3703,BUSINESS_RULE_VIOLATION,VALIDATION,Missing order date; Negative revenue: -1291.71; Invalid quantity: -3,2026-02-02 00:24:05.504224,ORD003704,,South,Biscuits 200g,-3,-1291.71
9b97209e,3713,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.504293,ORD003714,2025-07-15 23:59:45.645053,,Paneer 200g,3,941.49
9b97209e,3729,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.504360,ORD003730,invalid_date,Central,Chili Sauce 250g,42,18995.76
9b97209e,3733,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.504434,ORD003734,2025-06-26 23:59:45.645053,,Namkeen Mix 100g,28,11805.08
9b97209e,3738,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.504497,ORD003739,,East,Dal Tadka Ready Meal,20,5879.2
9b97209e,3746,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -117.18; Invalid quantity: -9,2026-02-02 00:24:05.504552,ORD003747,2025-03-05 23:59:45.645053,Central,Chicken Biryani Ready Meal,-9,-117.18
9b97209e,3780,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.504604,ORD003781,invalid_date,Central,Chicken Biryani Ready Meal,10,3990.4
9b97209e,3796,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.504651,ORD003797,,East,Chicken Biryani Ready Meal,7,2993.55
9b97209e,3806,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.504700,ORD003807,invalid_date,West,Biscuits 200g,46,21204.620000000003
9b97209e,3816,DATA_FORMAT_ERROR,VALIDATION,Missing region; Invalid date format,2026-02-02 00:24:05.504746,ORD003817,invalid_date,,Potato Chips 50g,21,336.21000000000004
9b97209e,3817,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.504805,ORD003818,,East,Paneer 200g,31,6068.25
9b97209e,3820,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.504857,ORD003821,invalid_date,West,Chili Sauce 250g,3,1044.72
9b97209e,3823,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.504902,ORD003824,,North,Tomato Ketchup 500g,47,11120.2
9b97209e,3835,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.504947,ORD003836,,North,Cola 500ml,38,11683.1
9b97209e,3852,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.505003,ORD003853,invalid_date,North,Namkeen Mix 100g,10,1711.2
9b97209e,3860,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.505066,ORD003861,,Central,Tomato Ketchup 500g,15,7336.95
9b97209e,3870,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -912.45,2026-02-02 00:24:05.505116,ORD003871,2025-03-08 23:59:45.645053,East,Tomato Ketchup 500g,3,-912.45
9b97209e,3909,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.505164,ORD003910,2025-12-18 23:59:45.645053,,Paneer 200g,20,5693.6
9b97209e,3918,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.505209,ORD003919,,West,Chicken Biryani Ready Meal,21,5979.96
9b97209e,3923,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.505257,ORD003924,invalid_date,Central,Paneer Curry Ready Meal,28,11382.0
9b97209e,3932,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.505305,ORD003933,2025-10-16 23:59:45.645053,,Water Bottle 1L,42,7832.58
9b97209e,3938,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.505352,ORD002536,,South,Namkeen Mix 100g,46,3225.06
9b97209e,3941,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -2625.28; Invalid quantity: -8,2026-02-02 00:24:05.505404,ORD003942,2025-02-25 23:59:45.645053,North,Tomato Ketchup 500g,-8,-2625.28
9b97209e,3948,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.505450,ORD003949,,North,Chili Sauce 250g,27,12721.320000000002
9b97209e,3950,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.505495,ORD003951,,West,Biscuits 200g,8,3301.6
9b97209e,3954,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.505539,ORD003955,,North,Biscuits 200g,8,1796.32
9b97209e,3962,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.505586,ORD003963,invalid_date,West,Mango Juice 1L,3,422.61
9b97209e,3973,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.505640,ORD003974,invalid_date,South,Namkeen Mix 100g,13,4818.32
9b97209e,3978,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.505706,ORD003979,,Central,Yogurt 500g,21,9806.16
9b97209e,3979,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.505887,ORD003980,2025-10-06 23:59:45.645053,,Tomato Ketchup 500g,3,51.150000000000006
9b97209e,3981,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.505967,ORD003982,,Central,Namkeen Mix 100g,20,8470.599999999999
9b97209e,4019,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.506033,ORD004020,,West,Paneer 200g,6,511.32
9b97209e,4021,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -1449.7,2026-02-02 00:24:05.506087,ORD004022,2025-05-10 23:59:45.645053,East,Mango Juice 1L,14,-1449.7
9b97209e,4023,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.506137,ORD003300,invalid_date,Central,Paneer Curry Ready Meal,48,6236.16
9b97209e,4047,BUSINESS_RULE_VIOLATION,VALIDATION,Missing region; Negative revenue: -617.72; Invalid quantity: -2,2026-02-02 00:24:05.506185,ORD004048,2025-09-21 23:59:45.645053,,Biscuits 200g,-2,-617.72
9b97209e,4055,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.506247,ORD004056,,West,Soy Sauce 200ml,43,1041.89
9b97209e,4066,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.506309,ORD004067,2025-07-19 23:59:45.645053,,Soy Sauce 200ml,48,8700.0
9b97209e,4070,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -3709.3; Invalid quantity: -10,2026-02-02 00:24:05.506360,ORD004071,2025-12-25 23:59:45.645053,Central,Namkeen Mix 100g,-10,-3709.3
9b97209e,4071,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.506423,ORD004072,2025-04-13 23:59:45.645053,,Cola 500ml,37,11036.36
9b97209e,4073,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.506471,ORD004074,,West,Cheese Spread 100g,24,6083.52
9b97209e,4082,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.506517,ORD004083,2025-08-29 23:59:45.645053,,Potato Chips 50g,46,7408.3
9b97209e,4092,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.506565,ORD004093,2025-02-24 23:59:45.645053,,Tomato Ketchup 500g,2,378.78
9b97209e,4095,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.506610,ORD004096,,South,Biscuits 200g,27,5568.4800000000005
9b97209e,4096,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.506656,ORD004097,,East,Chicken Biryani Ready Meal,5,158.35000000000002
9b97209e,4102,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.506703,ORD004103,,North,Chili Sauce 250g,5,1617.65
9b97209e,4123,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.506751,ORD004124,invalid_date,East,Dal Tadka Ready Meal,46,12253.02
9b97209e,4153,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.506808,ORD004154,,North,Soy Sauce 200ml,11,4801.17
9b97209e,4161,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.506853,ORD004162,,North,Cola 500ml,21,1078.56
9b97209e,4166,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.506898,ORD004167,,East,Dal Tadka Ready Meal,48,23215.2
9b97209e,4168,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.506945,ORD004169,invalid_date,South,Mango Juice 1L,31,11500.69
9b97209e,4179,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.507004,ORD004180,,North,Chili Sauce 250g,19,6319.209999999999
9b97209e,4183,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.507066,ORD004184,,South,Mango Juice 1L,23,2941.01
9b97209e,4204,DATA_QUALITY_ISSUE,VALIDATION,Missing region,2026-02-02 00:24:05.507116,ORD004205,2025-11-05 23:59:45.645053,,Chicken Biryani Ready Meal,5,2053.9
9b97209e,4206,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.507164,ORD004207,,South,Chicken Biryani Ready Meal,39,14048.580000000002
9b97209e,4210,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.507215,ORD004211,invalid_date,Central,Cola 500ml,10,2019.2
9b97209e,4212,DATA_FORMAT_ERROR,VALIDATION,Missing order date,2026-02-02 00:24:05.507260,ORD004213,,West,Dal Tadka Ready Meal,26,5621.2
9b97209e,4230,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.507306,ORD004231,invalid_date,Central,Chili Sauce 250g,34,4954.14
9b97209e,4234,BUSINESS_RULE_VIOLATION,VALIDATION,Negative revenue: -17950.14,2026-02-02 00:24:05.507353,ORD004235,2026-01-07 23:59:45.645053,South,Milk 1L,39,-17950.14
9b97209e,4236,DATA_FORMAT_ERROR,VALIDATION,Invalid date format,2026-02-02 00:24:05.507401,ORD004237,invalid_date,South,Mango Juice 1L,26,562.12
